,ASIANPAINT.NS,BAJAJ-AUTO.NS,HCLTECH.NS,INFY.NS,TCS.NS,TITAN.NS
2023-04-16,3734.8614096061474,3432.3132787834948,1188.0584421589533,2091.372688206666,3994.896387814647,2628.180039662569
2023-04-17,3721.62822569081,3442.7602625502586,1181.2752613274592,2092.3288168694626,4010.161877375433,2617.4361120344606
2023-04-18,3724.275007867286,3445.60779832394,1183.4780711188246,2087.162093551199,4021.1916970376697,2633.9793417490873
2023-04-19,3731.6460029828922,3443.8094416633658,1183.7971194397646,2088.797987152173,4029.629227574818,2639.8258372388123
2023-04-20,3736.845022287306,3452.1994624583067,1184.5366066499068,2096.957930741437,4010.7141832814036,2636.7461555001073
2023-04-21,3746.4817279342014,3442.385544571035,1185.971186158903,2102.439538861525,4013.3402382762047,2633.392392895704
2023-04-22,3742.099582106971,3428.7940571134254,1185.8080884783917,2114.307139100564,4014.943704267943,2640.1131700639435
2023-04-23,3728.7661406073976,3432.6504947751264,1190.0821199865993,2115.78346627536,4012.7316288318893,2651.562770984242
2023-04-24,3737.581719381645,3422.8516234929193,1189.9874543250205,2108.188072304826,4013.8658501160435,2636.9570796908242
2023-04-25,3752.0351855198883,3421.164223432746,1187.1719652547708,2119.808459342928,4017.1055300048783,2644.489770285748
2023-04-26,3772.985134186779,3428.5867425675615,1190.8863917874946,2114.0566040345675,4030.5369836154155,2637.5691413263826
2023-04-27,3782.432059508711,3429.1322204911376,1197.4258205963893,2119.802073186703,4028.33184149762,2633.083027288495
2023-04-28,3779.8851144840132,3427.7355619914824,1202.694399569336,2118.050674169879,4023.2965148890107,2634.9677102575383
2023-04-29,3758.8583472530095,3426.947920146957,1203.5937408716452,2119.5109018198186,4029.934783591592,2656.512710443872
2023-04-30,3770.6963938315994,3437.27765047125,1209.1701031205343,2127.1444599541373,4034.5473889511945,2661.9618971093264
2023-05-01,3773.4085781169465,3440.803505270188,1209.2814026365736,2122.90674254085,4027.724575822296,2664.46296981254
2023-05-02,3766.9633639943995,3432.6344444192864,1210.046247915678,2129.710360947962,4015.5839239036286,2661.8901130149
2023-05-03,3757.918742604099,3434.0770094131194,1209.6512273099513,2124.6288373300945,4008.206416034112,2678.6790013593736
2023-05-04,3764.4896657631193,3429.7177375318233,1213.491222370074,2120.6989571159315,4016.0519050327102,2691.4417747163375
2023-05-05,3743.1299936497307,3425.559204034563,1217.1325138843597,2117.76730116829,4004.814389608365,2696.7676549187695
2023-05-06,3748.9809796278305,3429.510590265836,1215.7185646267537,2121.6748364860478,4002.9598897741553,2699.4257547349307
2023-05-07,3751.788218157873,3443.3287884101946,1215.8818735729008,2117.7295192101756,4000.819012156388,2700.1898411898737
2023-05-08,3741.843718983803,3445.12718328396,1215.2369807967555,2121.7549327870797,3991.718329738331,2706.910523745585
2023-05-09,3738.8008356825258,3447.8060012216606,1214.3744288704352,2120.9152742261886,3994.616488306185,2709.6551051248266
2023-05-10,3732.4336905578775,3451.8524331017898,1216.871972416105,2120.782387169329,4002.5652758594524,2717.321385000062
2023-05-11,3734.178660670471,3456.204903388789,1215.2109883437602,2115.406604234094,3997.8446613416054,2718.1546923135334
2023-05-12,3725.0121856161363,3456.789604930459,1213.6930967338265,2115.0348520164234,3994.6658463942013,2705.6753637162105
2023-05-13,3738.3895497414705,3453.4259989712546,1217.3820584524929,2119.042829052998,4004.0962405603523,2693.242616230599
2023-05-14,3759.238605123256,3443.81024155099,1224.4526240409818,2127.6883559813464,4007.5186341439003,2706.4383815382344
2023-05-15,3739.5810620396123,3449.789459802874,1224.698123167199,2129.8898065047965,4015.40013831618,2692.4139890294073
2023-05-16,3752.4802129871337,3451.1887683340924,1221.51218993666,2130.0068569570512,4018.9135920824274,2701.0541671748806
2023-05-17,3762.034010853972,3446.4672611742267,1226.6374493117935,2139.3815235446787,4025.4461431561313,2713.5434889571306
2023-05-18,3744.7159440592454,3444.9329959082897,1232.3149091487644,2142.2655317819003,4038.1741318914574,2712.19933788122
2023-05-19,3765.597352939408,3442.2603165203604,1233.1918189188095,2144.575838303451,4036.9509952266826,2705.901780103317
2023-05-20,3765.559782545182,3450.128103104017,1228.9092623225526,2135.056720122378,4032.0088686149816,2713.974167208536
2023-05-21,3764.7873285605638,3452.8857875395997,1226.5608600928583,2142.60857910773,4047.946254926415,2719.352036482342
2023-05-22,3764.297375693368,3458.215093933235,1225.3780765659321,2129.712622359505,4061.778432539714,2722.491005935659
2023-05-23,3761.947733924923,3454.8274516567244,1225.453646164195,2125.7974845219733,4068.154025667107,2730.529641906072
2023-05-24,3763.2635110842166,3442.215587122886,1219.0179738227785,2129.9459712787952,4063.5605867801933,2733.013979241676
2023-05-25,3767.827615883748,3447.712046614696,1218.3908017123103,2126.2255252402356,4066.7535510096873,2728.950134435714
2023-05-26,3773.0580535741037,3462.890527432861,1217.2747582397399,2129.2648297837313,4059.677373567283,2731.71674904443
2023-05-27,3769.6829143396512,3453.5973841863647,1217.8632241287175,2141.4100362147447,4058.513113041812,2733.179472369417
2023-05-28,3744.126597111779,3446.139051719725,1218.1637854673759,2144.5177495320786,4066.772985503035,2740.836815174899
2023-05-29,3749.853754094336,3450.3768727381043,1215.1372106322526,2146.050786615654,4064.479513031086,2741.113758655897
2023-05-30,3740.7329073604087,3450.0813540146983,1214.4007792633902,2142.4241535884,4065.560106251258,2734.7611314577257
2023-05-31,3757.417307543371,3458.8724341201814,1216.5904863386547,2142.996090181235,4078.014181750574,2717.100977803555
2023-06-01,3750.954630441504,3472.55977567863,1218.0980514652445,2152.8222921088736,4077.7736219926956,2711.1527326360647
2023-06-02,3750.1189350713116,3466.6492050653424,1215.3583292252652,2148.8791427274023,4074.123914050945,2708.859041711862
2023-06-03,3752.5422649447514,3493.5847110042787,1218.5348200383855,2161.564351868218,4076.3804469777824,2703.6854733336318
2023-06-04,3750.546135084999,3492.819101322156,1220.5629735041764,2159.6720461270734,4077.945457769443,2702.7580592568056
2023-06-05,3748.8550458459586,3480.8227384498414,1222.5597294386057,2161.6538320006343,4074.8598498026718,2696.950032133792
2023-06-06,3746.1461314790167,3472.846943452017,1223.9914241896336,2163.889442302431,4072.9738589384956,2699.861496284861
2023-06-07,3756.22068791318,3463.8858378590157,1219.4475540298304,2167.5153075232347,4079.1715286519066,2716.0550882274265
2023-06-08,3754.0629828814185,3453.8738398120013,1219.727583861629,2174.7647895343894,4079.465292891775,2712.799262322649
2023-06-09,3758.9685285762707,3442.774495695324,1222.5590200005513,2173.2309634937856,4070.186647470445,2720.500747491275
2023-06-10,3762.983555922703,3437.434985084748,1230.0697119520262,2167.414937298272,4061.9788402823106,2709.180591853469
2023-06-11,3750.649778576534,3443.4780391729123,1232.892219849806,2172.3666311070533,4064.419959206006,2716.2098667369287
2023-06-12,3748.638118986736,3445.0241303710236,1226.5606535078919,2171.622963925547,4068.4753409367017,2718.071832769487
2023-06-13,3733.080029766478,3456.915692590982,1224.51879047201,2166.6383457258335,4066.15830679333,2723.6794221134164
2023-06-14,3722.0942644720235,3455.190618287278,1229.06335519138,2166.222654106124,4068.377968261637,2720.368819031545
2023-06-15,3715.068866256609,3451.6820973533713,1229.2496939509188,2165.9158864049014,4070.302862551968,2712.2821025746575
2023-06-16,3703.1224441510303,3460.9091620320273,1229.8648844828547,2160.5486759370174,4074.0318833661886,2704.3422226107887
2023-06-17,3709.0236403477147,3455.6266864431154,1230.4136434511213,2168.8319229142917,4080.8459335641214,2711.3037501001045
2023-06-18,3720.4413456609846,3447.2180343117734,1236.1179639316913,2171.8240213836807,4086.040162294037,2703.9725727584146
2023-06-19,3700.725402845688,3448.489340919406,1237.025869313872,2173.517299553364,4068.3984422109943,2695.540850370703
2023-06-20,3688.079589062831,3453.743380304388,1234.4552440615068,2174.337245004638,4084.557821464179,2702.6031907793995
2023-06-21,3690.5238233404707,3445.768874471893,1233.9839138292807,2173.896995735169,4086.74879303509,2721.3483765878073
2023-06-22,3699.1163205181265,3430.7599170604394,1239.7635699550403,2164.1360733459474,4090.0873582007725,2742.1751928683743
2023-06-23,3698.0335128180304,3444.3896165344086,1240.9431232719082,2164.2879954243945,4087.4471911548826,2764.5481757610423
2023-06-24,3695.755036758475,3431.138338936159,1245.9564250314124,2165.179001040423,4092.501751679072,2761.713040864119
2023-06-25,3697.7007407707288,3426.20007246309,1248.9821906995671,2160.1890886128185,4085.255463632385,2740.3731392232867
2023-06-26,3726.360941791343,3419.7037613302555,1249.5610967086309,2158.746495202758,4079.8682690755436,2741.393379633568
2023-06-27,3715.8699647245385,3407.0926661831063,1243.668276827023,2159.5319063357983,4069.3352978815865,2734.486488393127
2023-06-28,3705.068103775433,3405.0339172553913,1247.3727886488025,2155.1876700992716,4083.6677209903196,2733.0388466942736
2023-06-29,3693.8835989512445,3401.0963858871924,1253.3871319175244,2164.014478623805,4088.8709458245007,2744.3149453642536
2023-06-30,3703.001047029176,3389.9023145516812,1254.7220279547364,2162.6167190829947,4083.0612633995393,2754.125005553485
2023-07-01,3695.7893150934005,3398.8120671872957,1259.0972722740876,2166.951724610337,4085.1961128333314,2769.5084572029673
2023-07-02,3668.7499838543117,3411.171327515813,1259.493319442478,2171.6032338073423,4104.409912831902,2770.892728934664
2023-07-03,3674.8048118928878,3406.0904606500603,1257.8067703053348,2171.7577373907798,4106.856578887832,2760.4126546511225
2023-07-04,3668.523431818099,3411.3168448269,1253.1133886927662,2171.238921015618,4090.8208578577432,2760.909086517916
2023-07-05,3670.1200440798298,3412.7986058900015,1249.6438155742192,2166.8941958976834,4088.7663853918566,2759.4195143982465
2023-07-06,3663.452521182496,3413.4266618888637,1250.8491323675862,2166.023566225319,4088.523588595656,2755.8977932306752
2023-07-07,3645.757695869221,3417.055474581705,1251.0310147132602,2173.825288704228,4092.744790665558,2752.5125618950105
2023-07-08,3650.221503168068,3418.99846283871,1246.7587959330917,2177.022736905987,4083.6238485955555,2755.17775933679
2023-07-09,3641.4883261093587,3416.8497370108576,1249.5426709441365,2182.4157407695716,4089.991932983118,2759.8891980610565
2023-07-10,3639.510707930268,3402.6926143169812,1250.9352229508347,2183.496648373929,4090.145359138181,2773.8444130265516
2023-07-11,3644.4476581962635,3416.4334122761466,1260.311750630421,2189.1759593345832,4085.3035728862524,2769.334886302745
2023-07-12,3646.7986178608708,3401.177463301289,1264.793636879473,2189.2870622552164,4079.2870596675793,2782.5727249126217
2023-07-13,3636.20978559525,3406.7895064753548,1258.8387233665824,2194.783131047763,4078.2470551808497,2780.2031307885886
2023-07-14,3640.0264489547653,3401.6268874955176,1258.9246244754768,2191.2321184605,4078.6599818816976,2778.602692053912
2023-07-15,3654.582297451069,3400.5270972701974,1262.1567286877178,2187.361452384064,4076.811932491872,2784.7149172824675
2023-07-16,3664.0393160287836,3400.135647173874,1258.266570658626,2184.2943740452893,4067.545884873187,2775.1226347572656
2023-07-17,3663.6828591575986,3404.177435635601,1257.7783412030096,2171.0545619204277,4083.293533080887,2784.8684740683007
2023-07-18,3667.141890000979,3395.710184961363,1261.0055106583761,2176.432663206485,4081.592745591365,2799.489045725635
2023-07-19,3660.83885761746,3395.375554684232,1263.2662391010724,2175.157688847879,4098.2200098868925,2787.565128179836
2023-07-20,3681.37962793087,3389.7667887234725,1260.6052973656829,2180.7371312089845,4104.84232588478,2778.1110658237153
2023-07-21,3672.3823597801834,3401.816564013877,1259.292240617702,2177.157442165426,4113.682886203549,2771.780427458593
2023-07-22,3667.6535188657335,3392.3423966330074,1260.652450750215,2186.8340283153098,4114.503805476354,2794.8465260063335
2023-07-23,3667.3843375778024,3383.0932775975234,1263.23853913064,2178.1663064037502,4102.094292918691,2779.482250232845
2023-07-24,3644.585681061873,3382.429976423756,1268.1148291382174,2184.445769337941,4077.1858685979823,2779.9825326657797
2023-07-25,3645.1724316426503,3383.257818463754,1267.84720143382,2173.0703316805925,4076.1603857643836,2772.786311140194
2023-07-26,3650.751159130683,3391.3131647948017,1268.7599310405194,2170.3903605888336,4067.243617486218,2774.7276854933884
2023-07-27,3656.903080500353,3392.2319144546755,1269.233032457893,2168.0621022312794,4069.7335627214516,2757.243176407816
2023-07-28,3651.1674959815327,3395.958228201029,1271.4056350321202,2176.619185028316,4075.4049969450325,2754.6090607452065
2023-07-29,3652.754483348722,3392.5574353718685,1269.358750005193,2182.899786141613,4069.8426924619284,2752.878721248758
2023-07-30,3656.564269589974,3393.497033415418,1270.5286902968269,2186.00163179858,4065.9192775575257,2753.203897241863
2023-07-31,3660.377691943408,3385.9799856739032,1264.4278993831826,2191.1597949233865,4051.98516813637,2747.6082656207127
2023-08-01,3655.0756990368745,3395.931544853436,1260.706251323219,2192.5234685901887,4069.0267079834475,2743.4822462968764
2023-08-02,3659.9007637382056,3407.179292593869,1255.893512040449,2187.4998967228553,4054.7507472488405,2750.22933304655
2023-08-03,3659.0915843567695,3413.093308270356,1260.383352433886,2184.234690011935,4056.6523317788624,2771.686351648919
2023-08-04,3667.183918308086,3404.6892883887704,1262.1383235010585,2189.2404865722556,4060.361801798367,2764.7164825606387
2023-08-05,3661.544462441553,3391.8347797958945,1266.972983834232,2191.8746569236437,4069.709568495358,2754.7311363086255
2023-08-06,3664.8099566186575,3396.9044324755464,1265.6602281382327,2184.458219020477,4080.082379140359,2757.9181884163895
2023-08-07,3664.0554253299524,3391.5226366518013,1274.7607942893494,2190.2407120924336,4063.313947495736,2747.5603647872226
2023-08-08,3674.1898846165254,3393.5760023095704,1277.7503369670862,2197.441754445647,4058.310173780303,2749.2162281552783
2023-08-09,3663.089948217415,3392.08177126749,1275.1557182511187,2200.293740927468,4058.5396636505493,2768.3891345578973
2023-08-10,3660.506847668564,3398.7516828447456,1277.3482328615296,2200.149576507731,4059.598913382576,2759.3844163470812
2023-08-11,3648.055257158395,3397.4046981414745,1279.6479160064112,2192.9714069483207,4058.819858477639,2756.505810505577
2023-08-12,3626.8669557655935,3408.5265608830123,1281.5494612155928,2194.7356777927253,4059.705760639749,2763.471553318154
2023-08-13,3647.9268589957114,3414.691890083719,1280.7059448112263,2189.6673078826943,4062.622702072547,2765.7445604809664
2023-08-14,3627.529779014609,3408.1179825323234,1280.6888781417726,2189.449443982301,4066.6312553109797,2759.732004941519
2023-08-15,3608.2828637149273,3394.9936939581444,1286.5627555627188,2181.246332879195,4062.715429680264,2772.4143540525406
2023-08-16,3601.975988738401,3393.183743226365,1285.3258458583812,2198.1446369013374,4069.2845325315093,2779.878440905431
2023-08-17,3583.805339671918,3395.316940813388,1288.8200972190762,2196.6523407752384,4076.753317072151,2779.07442649195
2023-08-18,3575.822792862765,3415.2851993626164,1286.756445752689,2186.2463754169044,4070.6165194384325,2768.8449389691145
2023-08-19,3586.6533620833534,3418.3978975704317,1284.8033847781055,2189.9788597478146,4078.6117729091807,2776.8952705213137
2023-08-20,3607.662410889267,3415.348675724873,1290.7014287516547,2188.8981268897874,4098.849394056104,2765.528843397665
2023-08-21,3616.0506049894802,3422.3165172794957,1291.2041955964212,2184.292918195526,4111.266665800327,2763.272602486729
2023-08-22,3620.9595299442735,3415.61206379106,1291.2547711330558,2184.6040636286843,4113.501742627826,2749.5346160266126
2023-08-23,3617.997514029147,3410.1718729532004,1298.0398447862951,2180.97735072671,4126.660966179954,2747.4826602407343
2023-08-24,3612.755395879735,3412.4698851816966,1298.2885169721046,2184.634755887949,4134.876388086917,2763.40675418471
2023-08-25,3619.029970690586,3411.1268815707094,1296.998137251482,2186.834441304952,4128.823386607233,2774.31069584082
2023-08-26,3629.4343037385174,3416.9881090181543,1302.4011703583728,2180.9055642473995,4133.600398470772,2763.0169768730784
2023-08-27,3624.63362528764,3410.9408745807486,1301.1376358485363,2177.853222812108,4122.93737506382,2757.422425574243
2023-08-28,3621.248959022267,3417.6070641201586,1301.8643081514601,2174.4082438652595,4120.08753883224,2753.554833213396
2023-08-29,3628.0744365419414,3420.909291607898,1305.7787110647914,2175.485583456697,4125.508579674418,2752.1284053169193
2023-08-30,3624.404157805995,3425.986961826156,1307.3404567548882,2180.619244957955,4116.041681195531,2755.164505081085
2023-08-31,3624.517796216603,3428.3301219286986,1307.3624862359297,2188.2029157244833,4106.507392634902,2760.7403383823753
2023-09-01,3617.740262692969,3434.4372399501967,1310.924704736527,2185.1784460467097,4109.3809621030905,2764.2610169215404
2023-09-02,3623.466898077495,3433.6205451074143,1316.6911638087256,2185.444293201311,4114.13373270753,2745.4091254005243
2023-09-03,3613.4965540975863,3432.419701975271,1317.24556081005,2177.3224074297345,4127.249316259318,2733.2600002674976
2023-09-04,3608.564663187396,3437.1555952806834,1318.3352815356966,2171.2286737561267,4135.974441378032,2739.2826259278927
2023-09-05,3621.957437841843,3428.7060466362736,1323.4696731930264,2166.5964019085977,4131.341813652509,2729.951399244954
2023-09-06,3625.689802137028,3427.753693392687,1325.5035464529583,2163.1000310658073,4127.688695905197,2746.145959645907
2023-09-07,3605.6813576675645,3415.808414563252,1325.4053875739883,2170.2840675944562,4146.3474211638695,2741.5206368641097
2023-09-08,3600.397852582002,3417.413789241483,1328.378815609282,2181.3346902517924,4153.304807337945,2742.107845101597
2023-09-09,3588.5092819588945,3428.792566209351,1329.6238340103855,2175.232253028821,4151.62130367843,2729.8504212839107
2023-09-10,3600.924290374459,3415.1591143215155,1332.8859487745626,2171.805059553745,4165.752197568876,2733.2591284634473
2023-09-11,3605.0417952801267,3402.6130553708654,1334.3574473046613,2165.981197620635,4173.9990831419545,2725.6261858745675
2023-09-12,3587.5808189250347,3408.5632869507513,1335.8900996680422,2162.5566105927473,4170.78851632535,2735.1002717528618
2023-09-13,3594.089004947697,3401.594318101101,1339.8906379013938,2176.2843964273666,4185.91158067686,2735.324324757678
2023-09-14,3602.9905712784434,3395.1036313505583,1344.361448413143,2176.1911250888334,4181.56240299071,2721.0652468182793
2023-09-15,3618.992851941372,3393.5324735286986,1345.6866404682273,2177.2046592203146,4182.706214661639,2708.668143749982
2023-09-16,3617.037069397416,3397.3638924676284,1337.266931624696,2175.403896964655,4171.8963132362205,2714.162379834467
2023-09-17,3622.075646085258,3402.3674256929553,1339.440480200953,2184.8710760238855,4151.778511438832,2712.809435337194
2023-09-18,3617.1265123863413,3418.113349584785,1333.8752295718357,2177.1003671240373,4161.281653711357,2696.6625078060724
2023-09-19,3620.403701247344,3413.9244050670904,1330.8363046274203,2171.882736652282,4155.6692106334785,2694.287279871303
2023-09-20,3624.0602513734834,3430.921609469443,1334.7474792218372,2171.168448786999,4158.363845847589,2699.412823771681
2023-09-21,3621.6391229574538,3430.0276489418925,1331.635426251793,2170.176539294659,4157.175080033047,2693.927513650732
2023-09-22,3618.2231421060255,3428.0698080442476,1326.2212347533484,2173.1351839293347,4163.666859923988,2683.831888466909
2023-09-23,3617.8804089092205,3411.1265464354483,1325.5459202744314,2167.696828657905,4173.249313435199,2687.172212889447
2023-09-24,3637.7938863729287,3411.76813736885,1323.9883875327546,2176.239526521086,4183.968928895374,2694.147944388998
2023-09-25,3636.481690735497,3403.593867960534,1322.6688488655957,2182.1589269536244,4189.447894949886,2689.078868898585
2023-09-26,3642.090967680444,3412.9357221963414,1324.2591875225737,2191.8336524542206,4188.726974136008,2693.285356183447
2023-09-27,3634.434864069384,3426.128620139254,1323.8955451659401,2199.8218926059094,4183.770632615713,2699.8250633173766
2023-09-28,3651.448217711397,3443.3761143995384,1327.4625980857782,2186.970891329046,4180.773430263658,2696.2083507389234
2023-09-29,3631.3477154601496,3440.7314968517544,1332.2216379766135,2192.8968884767855,4174.967341823333,2710.6541177040463
2023-09-30,3607.897378245052,3445.163740731725,1338.601188504254,2198.5147813861167,4164.214834160524,2687.254109463238
2023-10-01,3598.9784582038073,3458.389674061028,1342.6533046316476,2201.162821813995,4150.846395535495,2686.2854035933806
2023-10-02,3586.8677480451142,3462.5599732635455,1340.657163740126,2196.1658881815865,4156.759213048188,2690.0915519671807
2023-10-03,3596.397197602397,3454.7550059107125,1346.8103546548589,2191.9195149756824,4159.889577696553,2689.200086810194
2023-10-04,3595.9055883064793,3454.799792147066,1347.1998965389862,2198.9883326122463,4166.561021326555,2676.9797563169054
2023-10-05,3620.7283498764104,3457.6686310227387,1348.09014183426,2196.805154477791,4171.340698028054,2669.342996643485
2023-10-06,3627.3953893739063,3477.909706712322,1342.0729529204052,2204.885677016172,4164.268994758522,2666.1369434041417
2023-10-07,3613.362099764033,3483.8636129021797,1343.5979008828422,2195.2550078937456,4159.717467515504,2668.5752735143433
2023-10-08,3621.9436404154085,3496.950204848734,1346.4547045087868,2198.8945211960827,4155.5218915505775,2673.021990832519
2023-10-09,3610.0481738246367,3508.0867761523323,1350.7702920247405,2206.492724435231,4148.8435667550675,2668.45422702003
2023-10-10,3597.6063978309044,3499.9802297377464,1350.3566041108488,2216.588873266594,4133.78255362078,2665.4709509018494
2023-10-11,3601.859987187807,3497.667258129265,1352.252696229207,2214.518768286755,4153.492108237173,2672.9602291241304
2023-10-12,3601.724017832947,3500.2819322348696,1350.8862996218204,2213.575371968981,4155.118263250713,2670.6821621023455
2023-10-13,3610.335550698469,3503.9591801331144,1354.535954204429,2216.4960117091223,4154.518265622074,2673.187626288022
2023-10-14,3597.536299285687,3498.096430964604,1354.10572723682,2223.1409662389888,4149.915958299525,2663.7291220740703
2023-10-15,3569.3399046626373,3492.899503047784,1356.3146513341947,2222.891652121974,4147.476465769659,2676.426951181791
2023-10-16,3572.1810031846703,3507.525537792696,1360.0840508090387,2233.488467211729,4144.5004118257175,2679.61747339979
2023-10-17,3580.3573282256607,3513.7607691491016,1364.2773345202559,2227.0378821554764,4142.723908244212,2695.0677463388106
2023-10-18,3564.279511722324,3511.010260223208,1365.964534825183,2231.348558288875,4146.806786898752,2695.4025497163148
2023-10-19,3554.755532549727,3494.927813512085,1367.6136887809134,2238.257570913297,4145.265751292028,2685.1987844516198
2023-10-20,3554.0308181332975,3498.5018015974665,1374.2848145517337,2239.3764288544103,4136.875289180456,2685.177657880671
2023-10-21,3553.4443150683705,3507.900768926013,1368.002920241068,2241.5058158330207,4134.390746680807,2690.3867089071073
2023-10-22,3544.1964969957467,3514.2952909402607,1369.0756907306304,2250.2344228845327,4146.868040015768,2691.0420192627375
2023-10-23,3553.506188173412,3528.806982423093,1371.0049682989325,2254.1431112620203,4147.8025900431985,2696.933804302136
2023-10-24,3555.9367746919124,3529.630996302083,1373.78942889424,2250.1719741539214,4138.315573888205,2706.9155974973364
2023-10-25,3562.381226047135,3530.0071259043534,1372.3853580683608,2243.87414811327,4121.697408669546,2702.223786359503
2023-10-26,3547.6761854432443,3534.656990961804,1369.8931917032364,2249.9640342999382,4113.544838082571,2703.962061254865
2023-10-27,3555.2496771875462,3540.6199709458465,1372.180817414798,2248.673232146589,4120.709889423457,2712.63654859029
2023-10-28,3574.1110535227112,3555.613592638445,1365.5703387468245,2249.008511417594,4112.806610327969,2717.455209377939
2023-10-29,3579.1652621104613,3565.8713273849985,1368.1400413363733,2249.904890350453,4120.555968771418,2693.343828425818
2023-10-30,3573.2296641625267,3554.7758729326465,1363.7382767152721,2257.1282569655477,4122.975527902091,2705.531052174073
2023-10-31,3564.6348477811493,3544.792070746526,1365.6114378223424,2255.906466473651,4115.883601875222,2694.0834164370017
2023-11-01,3580.9004158446614,3542.4269622772686,1363.7239234043766,2256.94416830867,4111.886132393088,2693.5541071059297
2023-11-02,3597.628025741822,3534.5400295596505,1363.5815833280303,2253.10241682809,4103.636826593757,2696.1016961341647
2023-11-03,3586.326784445989,3543.0435624724714,1363.4260769279977,2250.201329891662,4090.7309905399843,2694.8379503128026
2023-11-04,3585.1691557447107,3545.5650831432695,1362.673115662228,2254.872099720459,4082.8178594720243,2702.5022254387845
2023-11-05,3597.597746127603,3555.343300023919,1363.7247749575758,2261.758413650155,4075.6505830365254,2701.2827102551155
2023-11-06,3602.4483966928005,3563.3502293750107,1366.3606516493935,2260.8312398598096,4083.4597946837175,2691.7415996889404
2023-11-07,3600.5374008860817,3566.233912753282,1371.863565646411,2254.9774471091087,4089.3722305792057,2689.1639194448007
2023-11-08,3599.7754545735247,3559.613644987199,1363.932596727674,2259.9831613597785,4085.2061816793394,2685.8774654186986
2023-11-09,3606.0138653840622,3543.058460792335,1357.4328995183473,2264.4402775926833,4094.8297262758924,2674.7424996468385
2023-11-10,3597.0688102492322,3548.1397086182637,1358.9970600479694,2261.400218621564,4090.4583951695977,2674.9934690709483
2023-11-11,3581.652572383989,3536.9809788409534,1359.8501437920652,2247.322754464781,4086.7784204756645,2680.58726012484
2023-11-12,3582.87523384316,3540.4673259665383,1362.7997261859514,2244.9659699983267,4077.663211862283,2677.379015264253
2023-11-13,3605.44387345399,3542.700147166344,1366.9417666392187,2243.4162015142565,4080.315240775732,2674.6253016880573
2023-11-14,3602.9966972724405,3534.228128215761,1369.0751733600032,2251.0126358721927,4075.8751680102664,2664.2198966527812
2023-11-15,3600.359235212917,3527.54386677523,1369.458882712854,2254.0089427802154,4090.8022391205836,2649.915760259784
2023-11-16,3601.8716519028944,3511.2152074576793,1368.3812471403062,2250.392003094492,4105.256382950336,2662.348594802813
2023-11-17,3618.088440415351,3502.302153726617,1368.4321202097753,2252.194514558879,4114.1148976096265,2662.5899332858917
2023-11-18,3625.3124795635586,3517.924529479415,1369.6388896093508,2245.4248497995613,4124.6378881319015,2661.879327652326
2023-11-19,3616.0941239205945,3542.1329317711925,1368.7583814602863,2248.8717424295796,4122.903241744861,2666.4516746838353
2023-11-20,3612.9371214238663,3555.051074754797,1374.035173581465,2253.567099021942,4123.752802147909,2669.9266866224793
2023-11-21,3593.673356598424,3552.2233626875523,1372.2492184054527,2258.9109369851058,4135.890371863034,2669.1271361048966
2023-11-22,3585.774420849836,3547.415842653691,1372.8919208043194,2273.999896204089,4132.005440664453,2664.3805052302246
2023-11-23,3590.2363091413126,3558.602688079277,1370.846779194646,2268.0882292535453,4144.921417230895,2678.4739389320066
2023-11-24,3599.791075346292,3563.8700383283167,1369.2858933319178,2275.590692772358,4134.351304064401,2672.1340199959222
2023-11-25,3621.861060640656,3560.1530409505467,1371.443025976338,2275.489647459274,4119.90171547793,2668.4058198044077
2023-11-26,3622.057752609874,3566.7492521038535,1367.5826058053894,2262.819289194641,4129.869234172556,2668.971196348556
2023-11-27,3618.5092386401616,3576.685900318317,1371.5131225950624,2262.8758293343594,4135.1900352591065,2652.8164186684926
2023-11-28,3632.491592598144,3586.437117990383,1367.4861139282689,2269.4167406655856,4142.630100072354,2660.7928255871216
2023-11-29,3630.7115217816645,3567.775181712032,1365.292663033109,2276.91606072734,4147.655992010091,2660.954332407944
2023-11-30,3630.007303586683,3562.5825960474044,1359.6206003397224,2275.236733619344,4155.816040291139,2649.0196296760178
2023-12-01,3655.225524002418,3560.228697019428,1356.6694723078003,2271.099207139864,4154.508917409816,2639.8149754176025
2023-12-02,3669.567798006354,3559.7540287891316,1348.5025782248906,2281.568662844249,4145.833803475318,2632.1824901641385
2023-12-03,3687.988882247427,3571.58372213813,1344.070007818166,2270.284221151922,4152.786593813814,2627.730210115492
2023-12-04,3677.5892484891565,3571.6365495139244,1349.2526481259024,2276.779179167908,4152.125026616986,2620.160566261041
2023-12-05,3677.907667827986,3573.8238550682195,1346.9434500173336,2275.3005962376174,4144.035803263319,2630.4190540928926
2023-12-06,3671.766821000313,3590.512702362069,1335.232393598098,2285.8379758132933,4142.505397507282,2633.5404414823333
2023-12-07,3678.5781484276413,3594.8055281400457,1332.7414159324592,2292.1407326416884,4135.3662318151055,2628.4957186918828
2023-12-08,3684.002865028596,3598.9538793811394,1336.1564386819484,2281.303366382896,4146.766724807358,2642.5859835493875
2023-12-09,3697.5206828091527,3588.750616245801,1338.0868628626026,2272.939460853312,4155.500729607204,2653.6701715900344
2023-12-10,3695.9705314017788,3594.2432809811835,1336.7657768760034,2273.5651405470167,4151.384826229437,2648.473593884079
