Date,ASIANPAINT,BAJAJ-AUTO,HCLTECH,INFY,TCS,TITAN
2022-03-31 00:00:00+00:00,3080,3670,1163,1909,3742.85,2537.7
2022-04-01 00:00:00+00:00,3113,3733.3,1173.75,1906.8,3758,2526
2022-04-04 00:00:00+00:00,3116,3765,1187,1881,3772,2514.95
2022-04-05 00:00:00+00:00,3138,3804.15,1194.9,1860.5,3812.5,2548
2022-04-06 00:00:00+00:00,3151.15,3791,1171.9,1829.95,3752,2529.95
2022-04-07 00:00:00+00:00,3150.5,3811.6,1174.65,1815.95,3682.95,2457
2022-04-08 00:00:00+00:00,3206,3804,1166.35,1820,3690.05,2506.95
2022-04-11 00:00:00+00:00,3158,3780,1134.45,1770,3695.8,2490
2022-04-12 00:00:00+00:00,3123,3700.6,1131,1737.9,3686.7,2485
2022-04-13 00:00:00+00:00,3084,3694.65,1127,1751.95,3664,2461.5
2022-04-18 00:00:00+00:00,3019,3699.95,1105,1622.4,3530.7,2493.25
2022-04-19 00:00:00+00:00,2981.2,3635.5,1067,1565,3460,2441.25
2022-04-20 00:00:00+00:00,3080.05,3716.7,1090,1593,3558,2481
2022-04-21 00:00:00+00:00,3155,3700,1102.3,1616,3621,2516.05
2022-04-22 00:00:00+00:00,3161,3650,1102.5,1587.65,3613,2505
2022-04-25 00:00:00+00:00,3128.55,3717.2,1092,1564.7,3546.7,2455
2022-04-26 00:00:00+00:00,3125.4,3904.95,1095,1576.8,3544,2551
2022-04-27 00:00:00+00:00,3145,3898.6,1099,1556.35,3560,2496.5
2022-04-28 00:00:00+00:00,3242.8,3830,1092,1580,3580,2507
2022-04-29 00:00:00+00:00,3239.3,3734.9,1085.75,1568,3548,2460
2022-05-02 00:00:00+00:00,3199.85,3622,1067.35,1544.5,3538.7,2386
2022-05-04 00:00:00+00:00,3104,3505,1048,1536.7,3483,2280
2022-05-05 00:00:00+00:00,3081.3,3516.5,1070,1586,3508.75,2260
2022-05-06 00:00:00+00:00,3024.9,3500,1053,1545,3441,2215.15
2022-05-09 00:00:00+00:00,3031,3567.55,1082.9,1573.15,3445.05,2185
2022-05-10 00:00:00+00:00,3091,3586.1,1069,1551,3439.5,2130
2022-05-11 00:00:00+00:00,3059.5,3592.65,1062.55,1531,3422.25,2122.75
2022-05-12 00:00:00+00:00,3048,3584.7,1061.9,1509.7,3415,2054.55
2022-05-13 00:00:00+00:00,3068.9,3642,1050,1501.7,3408,2095.15
2022-05-16 00:00:00+00:00,3009.35,3704.25,1045,1492.95,3385,2111
2022-05-17 00:00:00+00:00,3045,3741.1,1083.55,1521,3466.75,2181
2022-05-18 00:00:00+00:00,3105,3783,1072.85,1514.55,3455,2170.6
2022-05-19 00:00:00+00:00,3040,3692,1011.4,1430.4,3271.9,2113
2022-05-20 00:00:00+00:00,3112.9,3786,1026.55,1459,3298,2135.5
2022-05-23 00:00:00+00:00,3160,3783,1016,1469.55,3317.1,2138
2022-05-24 00:00:00+00:00,3099,3790,993,1443.7,3291.9,2140.65
2022-05-25 00:00:00+00:00,2839,3788.45,974.5,1418,3165.25,2115
2022-05-26 00:00:00+00:00,2845,3869.8,984,1427.95,3229.95,2140.1
2022-05-27 00:00:00+00:00,2835.9,3837.7,1006.5,1466,3266.7,2150
2022-05-30 00:00:00+00:00,2847.4,3858,1042,1529.8,3380,2254.95
2022-05-31 00:00:00+00:00,2861.95,3879,1039.35,1510,3365,2295.55
2022-06-01 00:00:00+00:00,2855,3723,1023.9,1487,3356,2195
2022-06-02 00:00:00+00:00,2907.1,3690,1039,1508,3425,2225
2022-06-03 00:00:00+00:00,2890,3666.3,1046.7,1522,3439.5,2212
2022-06-06 00:00:00+00:00,2812.75,3825,1039.5,1532,3432.95,2198
2022-06-07 00:00:00+00:00,2746.15,3835,1022.05,1506.6,3361,2100.2
2022-06-08 00:00:00+00:00,2703.15,3798.05,1030.35,1498.9,3390.4,2130
2022-06-09 00:00:00+00:00,2695,3874.55,1028,1514.5,3434.9,2139.2
2022-06-10 00:00:00+00:00,2706.5,3877,1019.9,1475,3356.5,2139.1
2022-06-13 00:00:00+00:00,2665.5,3884,995.85,1427.15,3225,2105.5
2022-06-14 00:00:00+00:00,2644,3693.95,995.5,1440,3215,2104
2022-06-15 00:00:00+00:00,2660.1,3688.05,991.35,1421.3,3205,2101.1
2022-06-16 00:00:00+00:00,2658,3650,970.2,1398.25,3145,2059
2022-06-17 00:00:00+00:00,2584,3615.8,959.5,1394.9,3103,1935.45
2022-06-20 00:00:00+00:00,2657.95,3636,963,1418.55,3134.95,1966.9
2022-06-21 00:00:00+00:00,2681.9,3647,985.2,1448.9,3215,2079.95
2022-06-22 00:00:00+00:00,2663.95,3637,961,1436.9,3225,2028
2022-06-23 00:00:00+00:00,2756,3780,974.45,1456.95,3312.95,2040
2022-06-24 00:00:00+00:00,2760,3824.5,968,1441.3,3295.05,2046.15
2022-06-27 00:00:00+00:00,2820,3855,992.8,1476.65,3320.95,2045
2022-06-28 00:00:00+00:00,2725,3890,1005,1486,3318.25,1970.2
2022-06-29 00:00:00+00:00,2700,3873.85,985.9,1464,3287,1936
2022-06-30 00:00:00+00:00,2681,3708.7,971.25,1459.5,3264.5,1930.75
2022-07-01 00:00:00+00:00,2768,3621.7,979,1481,3331,1943.55
2022-07-04 00:00:00+00:00,2787.45,3675,985,1486,3234.8,1960.6
2022-07-05 00:00:00+00:00,2768,3682.05,982.2,1476.9,3217,1958
2022-07-06 00:00:00+00:00,2867,3772,988.25,1491.9,3265,2020
2022-07-07 00:00:00+00:00,2880,3792.05,992,1497.85,3294,2129.95
2022-07-08 00:00:00+00:00,2878.25,3825,985.2,1514.4,3266.5,2143
2022-07-11 00:00:00+00:00,2926,3850,941,1470.6,3111.9,2155.65
2022-07-12 00:00:00+00:00,2890,3839.1,926.1,1437,3084.5,2131
2022-07-13 00:00:00+00:00,2940,3854.2,918.4,1447.95,3040.9,2114
2022-07-14 00:00:00+00:00,2945.2,3859.75,903.2,1433,3002,2128
2022-07-15 00:00:00+00:00,2978.4,3910.1,882.8,1434.85,2995.05,2185.45
2022-07-18 00:00:00+00:00,3010,3985,901,1491,3065.9,2232
2022-07-19 00:00:00+00:00,3013.9,3995,889.05,1483.8,3074,2236.1
2022-07-20 00:00:00+00:00,3002,4004.65,914.5,1512,3160,2269
2022-07-21 00:00:00+00:00,3076.45,4065,924.55,1532,3178.95,2289
2022-07-22 00:00:00+00:00,3069,4055,919,1507.5,3171.15,2324
2022-07-25 00:00:00+00:00,3108,4024.5,929.95,1502,3165,2325
2022-07-26 00:00:00+00:00,3107,3932,913.7,1450,3118,2287
2022-07-27 00:00:00+00:00,3178,3882.65,928.5,1468.5,3186.35,2305
2022-07-28 00:00:00+00:00,3269.3,3865.05,948,1517.2,3262,2330.5
2022-07-29 00:00:00+00:00,3331.95,3911.7,948,1546,3300,2355
2022-08-01 00:00:00+00:00,3325,3980.15,952.65,1551.5,3298.65,2375.6
2022-08-02 00:00:00+00:00,3388,3998.25,950,1539.9,3284,2381
2022-08-03 00:00:00+00:00,3440.65,4008.2,957,1569.9,3337,2419
2022-08-04 00:00:00+00:00,3455.65,4006,957,1600,3355,2419.5
2022-08-05 00:00:00+00:00,3467.8,4013.85,956.95,1617,3363.8,2428
2022-08-08 00:00:00+00:00,3461.1,4022,965.8,1617.05,3375.85,2448
2022-08-10 00:00:00+00:00,3419,4030,952,1600,3351.8,2426.85
2022-08-11 00:00:00+00:00,3406.4,4034,962,1618.5,3415,2472
2022-08-12 00:00:00+00:00,3426.25,4037.25,957,1594.25,3402,2472.6
2022-08-16 00:00:00+00:00,3500,4089.05,958.75,1595,3393,2492.95
2022-08-17 00:00:00+00:00,3516.45,4065.9,978,1607.5,3393.35,2485.9
2022-08-18 00:00:00+00:00,3535.35,4068,973.75,1585,3381,2481.35
2022-08-19 00:00:00+00:00,3484,4069,967.7,1592,3386.95,2439.3
2022-08-22 00:00:00+00:00,3358.95,4048.4,960.3,1577,3354,2422.4
2022-08-23 00:00:00+00:00,3365,4062.5,949.9,1548,3301.15,2480
2022-08-24 00:00:00+00:00,3382,4069.05,949,1538,3254.1,2458
2022-08-25 00:00:00+00:00,3361,4070,945,1520,3220,2464.4
2022-08-26 00:00:00+00:00,3333.95,4050,946.7,1526.8,3223.95,2535
2022-08-29 00:00:00+00:00,3344,4035,919.8,1463.65,3138,2536.3
2022-08-30 00:00:00+00:00,3400,4093.05,936.85,1489.9,3208.1,2594.65
2022-09-01 00:00:00+00:00,3454.4,4075.5,927,1467,3135.95,2625
2022-09-02 00:00:00+00:00,3429,4037.8,924.8,1452.95,3127.45,2615
2022-09-05 00:00:00+00:00,3425,3962,936,1461.25,3140,2620
2022-09-06 00:00:00+00:00,3391,3934,937.65,1455.95,3127,2618
2022-09-07 00:00:00+00:00,3397.8,3848.95,931.95,1462.7,3153,2639.5
2022-09-08 00:00:00+00:00,3455,3846.7,931.5,1475,3164.9,2629
2022-09-09 00:00:00+00:00,3442,3844,950.1,1511.75,3222.9,2601.5
2022-09-12 00:00:00+00:00,3432,3871,954.1,1534.4,3238,2668
2022-09-13 00:00:00+00:00,3424,3872,955.4,1545.5,3233,2703
2022-09-14 00:00:00+00:00,3432.8,3850,932.6,1475,3125,2697.2
2022-09-15 00:00:00+00:00,3391.9,3770,919,1431.45,3105.5,2662
2022-09-16 00:00:00+00:00,3313,3684,897.25,1378,3014.5,2618
2022-09-19 00:00:00+00:00,3321.2,3716.05,898.5,1391.2,3027.95,2627.8
2022-09-20 00:00:00+00:00,3388,3761.65,913.35,1388,3033,2680
2022-09-21 00:00:00+00:00,3357,3730,902,1381,3001.9,2665.75
2022-09-22 00:00:00+00:00,3435,3730,899.45,1368,3008.35,2741.5
2022-09-23 00:00:00+00:00,3398.5,3684,897.3,1366.85,2986.65,2681.8
2022-09-26 00:00:00+00:00,3434.05,3577,908,1382.15,3000,2655
2022-09-27 00:00:00+00:00,3470,3535,919.65,1397,3024.4,2604.95
2022-09-28 00:00:00+00:00,3569.95,3540.55,919.7,1394,3027.95,2571.95
2022-09-29 00:00:00+00:00,3402,3487.5,922.9,1401.5,3010,2537.2
2022-09-30 00:00:00+00:00,3375,3532,932.95,1413.8,3008,2605.5
2022-10-03 00:00:00+00:00,3298,3522,928.35,1393.75,2987.6,2577.3
2022-10-04 00:00:00+00:00,3334.75,3580,949.05,1428,3095,2579
2022-10-06 00:00:00+00:00,3325,3602.55,963.95,1454,3093,2588
2022-10-07 00:00:00+00:00,3353.85,3601.4,955.2,1451.5,3068,2729.5
